"Date","Price","Open","High","Low","Vol.","Change %"
"24-06-2022","4,596.60","4,558.50","4,613.65","4,530.10","114.26M","1.63%"
"23-06-2022","4,523.00","4,500.50","4,590.25","4,452.15","139.15M","0.72%"
"22-06-2022","4,490.75","4,671.05","4,672.55","4,480.75","158.35M","-4.87%"
"21-06-2022","4,720.75","4,604.35","4,761.75","4,576.50","175.47M","3.97%"
"20-06-2022","4,540.55","4,714.25","4,720.15","4,437.30","192.15M","-3.90%"
"17-06-2022","4,724.85","4,691.25","4,810.35","4,677.15","157.99M","0.08%"
"16-06-2022","4,721.30","5,046.05","5,053.10","4,706.15","126.42M","-5.24%"
"15-06-2022","4,982.30","4,992.55","5,036.30","4,964.55","77.97M","-0.72%"
"14-06-2022","5,018.30","5,056.00","5,107.65","4,968.45","101.29M","0.37%"
"13-06-2022","5,000.00","5,105.60","5,106.40","4,977.70","101.86M","-3.85%"
"10-06-2022","5,199.95","5,204.20","5,220.60","5,153.10","103.03M","-1.48%"
"09-06-2022","5,278.20","5,302.20","5,348.95","5,234.65","81.10M","-1.31%"
"08-06-2022","5,348.20","5,366.45","5,398.00","5,324.85","76.43M","0.14%"
"07-06-2022","5,340.85","5,352.30","5,391.85","5,314.75","83.17M","-0.89%"
"06-06-2022","5,388.65","5,284.85","5,399.50","5,249.40","100.44M","1.12%"
"03-06-2022","5,328.80","5,445.80","5,460.40","5,314.80","86.77M","-1.27%"
"02-06-2022","5,397.55","5,344.55","5,407.10","5,308.85","104.32M","1.14%"
"01-06-2022","5,336.70","5,350.90","5,399.95","5,285.95","116.92M","0.07%"
"31-05-2022","5,332.75","5,243.80","5,390.85","5,219.60","262.14M","1.31%"
"30-05-2022","5,264.05","5,238.05","5,297.90","5,192.30","103.39M","1.01%"
"27-05-2022","5,211.50","5,295.10","5,316.75","5,160.40","117.82M","-0.06%"
"26-05-2022","5,214.75","5,124.35","5,239.10","4,954.30","179.10M","2.67%"
"25-05-2022","5,079.25","5,205.45","5,227.00","5,053.20","138.41M","-1.95%"
"24-05-2022","5,180.30","5,262.30","5,311.75","5,160.10","149.49M","-1.17%"
"23-05-2022","5,241.60","5,491.20","5,491.20","5,199.25","287.34M","-8.14%"
"20-05-2022","5,706.35","5,649.95","5,716.10","5,606.30","131.46M","4.20%"
"19-05-2022","5,476.25","5,567.15","5,580.30","5,429.55","119.92M","-4.08%"
"18-05-2022","5,708.95","5,770.25","5,775.10","5,674.55","121.17M","-0.32%"
"17-05-2022","5,727.45","5,447.00","5,745.20","5,438.05","179.76M","6.86%"
"16-05-2022","5,359.95","5,401.50","5,484.15","5,323.15","100.21M","0.88%"
"13-05-2022","5,313.05","5,514.55","5,564.95","5,290.30","126.56M","-2.08%"
"12-05-2022","5,425.90","5,581.75","5,616.30","5,351.95","135.61M","-3.70%"
"11-05-2022","5,634.15","5,649.20","5,734.45","5,500.00","128.06M","0.01%"
"10-05-2022","5,633.85","5,896.90","5,938.15","5,614.10","117.93M","-5.20%"
"09-05-2022","5,942.80","5,974.35","6,019.05","5,891.20","102.29M","-2.03%"
"06-05-2022","6,066.00","6,077.30","6,095.55","5,974.05","122.65M","-2.11%"
"05-05-2022","6,196.60","6,242.05","6,325.90","6,179.35","79.92M","0.62%"
"04-05-2022","6,158.55","6,420.90","6,420.90","6,140.80","111.29M","-3.21%"
"02-05-2022","6,363.10","6,272.60","6,379.05","6,211.85","83.12M","0.57%"
"29-04-2022","6,327.30","6,397.40","6,422.55","6,310.85","91.90M","-0.55%"
"28-04-2022","6,362.40","6,400.05","6,400.05","6,293.65","96.01M","0.65%"
"27-04-2022","6,321.55","6,301.80","6,361.35","6,222.00","105.67M","-0.24%"
"26-04-2022","6,336.85","6,309.60","6,347.60","6,266.45","79.13M","1.28%"
"25-04-2022","6,256.80","6,322.25","6,346.30","6,215.40","125.64M","-2.85%"
"22-04-2022","6,440.65","6,527.95","6,554.85","6,432.40","98.49M","-1.97%"
"21-04-2022","6,570.20","6,581.85","6,601.75","6,477.35","105.08M","0.22%"
"20-04-2022","6,556.10","6,618.20","6,644.15","6,517.60","88.32M","-0.33%"
"19-04-2022","6,578.00","6,705.65","6,773.10","6,508.30","110.29M","-1.07%"
"18-04-2022","6,648.95","6,624.90","6,684.75","6,576.70","87.63M","0.33%"
"13-04-2022","6,627.00","6,642.40","6,702.05","6,603.00","80.18M","0.57%"
"12-04-2022","6,589.25","6,753.10","6,760.15","6,499.70","130.35M","-2.74%"
"11-04-2022","6,774.90","6,768.60","6,825.65","6,751.45","88.53M","0.29%"
"08-04-2022","6,755.55","6,665.90","6,783.80","6,649.45","99.72M","2.07%"
"07-04-2022","6,618.35","6,742.30","6,760.65","6,597.60","127.76M","-1.66%"
"06-04-2022","6,730.00","6,628.95","6,770.05","6,616.30","186.57M","1.35%"
"05-04-2022","6,640.45","6,648.50","6,678.05","6,602.45","115.56M","0.52%"
"04-04-2022","6,606.10","6,491.65","6,634.70","6,481.70","144.45M","1.99%"
"01-04-2022","6,477.20","6,439.40","6,537.05","6,432.45","116.56M","0.83%"
"31-03-2022","6,423.70","6,445.05","6,471.20","6,405.65","140.47M","-0.08%"
"30-03-2022","6,428.95","6,561.30","6,561.30","6,417.45","129.03M","-2.17%"
"29-03-2022","6,571.85","6,582.10","6,617.85","6,508.60","111.36M","0.19%"
"28-03-2022","6,559.40","6,497.95","6,580.30","6,467.85","128.15M","0.91%"
"25-03-2022","6,500.20","6,518.45","6,565.45","6,458.65","131.00M","0.03%"
"24-03-2022","6,498.20","6,407.85","6,536.40","6,404.50","176.15M","1.54%"
"23-03-2022","6,399.95","6,387.85","6,444.15","6,283.90","226.37M","1.21%"
"22-03-2022","6,323.70","6,326.90","6,382.60","6,244.10","144.72M","0.75%"
"21-03-2022","6,276.35","6,236.80","6,358.40","6,233.35","182.84M","1.50%"
"17-03-2022","6,183.80","6,117.25","6,230.30","6,101.55","217.99M","1.95%"
"16-03-2022","6,065.70","5,973.85","6,082.05","5,960.95","119.51M","2.63%"
"15-03-2022","5,910.10","6,113.40","6,116.30","5,868.85","153.07M","-4.07%"
"14-03-2022","6,161.05","6,187.25","6,205.30","6,093.30","121.85M","-0.47%"
"11-03-2022","6,190.05","6,175.60","6,275.55","6,151.90","154.13M","0.46%"
"10-03-2022","6,161.95","6,017.70","6,172.70","5,957.10","185.03M","2.28%"
"09-03-2022","6,024.60","6,045.90","6,090.85","5,981.75","130.43M","-0.34%"
"08-03-2022","6,045.30","6,161.65","6,161.65","5,959.75","202.46M","-1.48%"
"07-03-2022","6,136.15","6,014.30","6,156.95","5,988.45","210.98M","2.10%"
"04-03-2022","6,010.15","6,199.50","6,269.00","5,993.55","233.61M","-3.22%"
"03-03-2022","6,210.25","6,254.35","6,294.65","6,169.55","299.60M","1.20%"
"02-03-2022","6,136.70","5,902.25","6,173.10","5,897.20","319.28M","4.07%"
"28-02-2022","5,896.85","5,586.50","5,909.15","5,554.45","216.79M","4.95%"
"25-02-2022","5,618.70","5,426.90","5,647.40","5,421.40","169.09M","5.74%"
"24-02-2022","5,313.65","5,427.15","5,535.95","5,293.40","226.94M","-5.26%"
"23-02-2022","5,608.90","5,635.70","5,655.20","5,599.30","113.88M","0.23%"
"22-02-2022","5,595.90","5,540.25","5,609.20","5,476.70","141.29M","-1.11%"
"21-02-2022","5,658.95","5,753.50","5,767.45","5,646.75","100.19M","-2.07%"
"18-02-2022","5,778.40","5,779.90","5,844.40","5,761.25","91.41M","-0.26%"
"17-02-2022","5,793.40","5,842.05","5,870.65","5,776.45","85.52M","-0.32%"
"16-02-2022","5,812.15","5,878.15","5,887.80","5,788.15","101.51M","-0.57%"
"15-02-2022","5,845.50","5,764.20","5,858.65","5,615.25","152.40M","2.21%"
"14-02-2022","5,719.00","5,892.75","5,913.50","5,702.45","134.54M","-5.06%"
"11-02-2022","6,023.80","6,022.45","6,076.95","5,982.50","127.51M","-0.59%"
"10-02-2022","6,059.45","6,015.50","6,081.95","6,000.95","221.81M","1.24%"
"09-02-2022","5,985.00","5,914.25","6,001.20","5,881.40","188.35M","1.86%"
"08-02-2022","5,875.60","5,867.95","5,912.50","5,730.70","171.96M","0.80%"
"07-02-2022","5,829.00","5,837.75","5,935.20","5,794.65","149.49M","-0.01%"
"04-02-2022","5,829.50","5,766.95","5,882.05","5,763.40","160.62M","1.18%"
"03-02-2022","5,761.60","5,741.55","5,819.15","5,725.15","127.61M","-0.31%"
"02-02-2022","5,779.70","5,763.00","5,785.75","5,715.75","143.56M","1.05%"
"01-02-2022","5,719.40","5,530.55","5,736.95","5,479.10","179.70M","4.49%"
"31-01-2022","5,473.45","5,543.00","5,544.00","5,463.45","94.46M","0.14%"
"28-01-2022","5,466.05","5,497.70","5,610.70","5,452.05","130.56M","0.37%"
"27-01-2022","5,445.90","5,411.20","5,491.45","5,329.70","134.57M","-0.72%"
"25-01-2022","5,485.15","5,381.50","5,512.75","5,351.90","114.29M","1.19%"
"24-01-2022","5,420.45","5,669.05","5,669.60","5,382.20","153.88M","-5.23%"
"21-01-2022","5,719.55","5,800.65","5,824.75","5,663.85","148.51M","-1.91%"
"20-01-2022","5,831.15","5,814.75","5,870.55","5,789.05","121.05M","0.52%"
"19-01-2022","5,801.10","5,751.80","5,830.75","5,704.90","147.24M","0.80%"
"18-01-2022","5,755.15","5,908.20","5,912.85","5,736.75","101.59M","-2.26%"
"17-01-2022","5,888.40","5,879.55","5,921.80","5,791.30","135.52M","0.29%"
"14-01-2022","5,871.40","5,857.75","5,901.90","5,829.60","95.64M","-0.19%"
"13-01-2022","5,882.75","5,715.70","5,896.05","5,704.60","178.96M","3.48%"
"12-01-2022","5,685.00","5,669.95","5,699.40","5,653.95","114.13M","1.33%"
"11-01-2022","5,610.35","5,692.35","5,707.65","5,602.90","174.86M","-1.90%"
"10-01-2022","5,718.80","5,714.65","5,729.35","5,666.10","116.81M","0.60%"
"07-01-2022","5,684.85","5,677.00","5,701.80","5,627.85","125.55M","0.51%"
"06-01-2022","5,656.00","5,667.10","5,706.95","5,626.20","121.73M","-0.50%"
"05-01-2022","5,684.15","5,600.60","5,691.90","5,583.25","123.14M","1.38%"
"04-01-2022","5,606.85","5,663.80","5,670.90","5,559.90","127.87M","-0.38%"
"03-01-2022","5,628.10","5,529.95","5,640.70","5,526.15","106.82M","1.93%"
"31-12-2021","5,521.75","5,436.15","5,547.70","5,436.15","94.39M","1.94%"
"30-12-2021","5,416.65","5,480.30","5,508.20","5,407.45","97.70M","-1.17%"
"29-12-2021","5,480.55","5,523.70","5,538.50","5,450.90","77.64M","-1.05%"
"28-12-2021","5,538.70","5,520.90","5,548.40","5,502.70","56.86M","0.90%"
"27-12-2021","5,489.45","5,477.65","5,498.00","5,431.20","68.12M","-0.06%"
"24-12-2021","5,492.70","5,541.30","5,542.95","5,433.20","84.98M","-0.49%"
"23-12-2021","5,519.90","5,560.60","5,603.95","5,498.45","98.75M","-0.02%"
"22-12-2021","5,521.10","5,469.95","5,527.75","5,461.60","99.04M","1.78%"
"21-12-2021","5,424.60","5,328.35","5,488.20","5,321.40","126.96M","2.94%"
"20-12-2021","5,269.60","5,400.10","5,409.20","5,195.35","138.94M","-3.78%"
"17-12-2021","5,476.80","5,576.70","5,590.30","5,466.35","122.76M","-2.15%"
"16-12-2021","5,597.15","5,646.85","5,663.65","5,556.05","102.52M","-0.12%"
"15-12-2021","5,604.10","5,671.65","5,701.70","5,593.95","109.78M","-1.11%"
"14-12-2021","5,666.80","5,620.00","5,705.55","5,605.90","137.96M","0.43%"
"13-12-2021","5,642.80","5,738.95","5,758.85","5,635.30","183.25M","-0.28%"
"10-12-2021","5,658.90","5,608.10","5,677.10","5,601.00","121.17M","0.52%"
"09-12-2021","5,629.80","5,625.65","5,642.40","5,561.20","141.35M","0.62%"
"08-12-2021","5,594.90","5,535.70","5,601.25","5,493.80","172.72M","1.83%"
"07-12-2021","5,494.45","5,390.45","5,516.15","5,383.25","227.11M","3.13%"
"06-12-2021","5,327.90","5,393.15","5,465.40","5,313.60","157.21M","-1.20%"
"03-12-2021","5,392.40","5,404.15","5,460.40","5,378.00","160.04M","-0.23%"
"02-12-2021","5,405.05","5,332.80","5,416.35","5,282.00","151.36M","1.56%"
"01-12-2021","5,322.20","5,274.35","5,338.50","5,219.80","145.74M","2.32%"
"30-11-2021","5,201.70","5,308.35","5,400.30","5,174.00","215.16M","-1.94%"
"29-11-2021","5,304.70","5,312.00","5,394.80","5,177.80","181.16M","-0.36%"
"26-11-2021","5,323.75","5,545.00","5,572.80","5,309.00","230.11M","-5.34%"
"25-11-2021","5,624.00","5,611.15","5,642.80","5,548.25","167.83M","0.38%"
"24-11-2021","5,602.60","5,613.75","5,687.35","5,564.80","145.17M","0.04%"
"23-11-2021","5,600.40","5,438.70","5,619.95","5,436.95","503.08M","3.30%"
"22-11-2021","5,421.60","5,433.05","5,478.80","5,327.40","179.77M","-0.04%"
"18-11-2021","5,423.90","5,589.30","5,603.05","5,405.35","191.88M","-2.59%"
"17-11-2021","5,568.10","5,563.85","5,618.65","5,546.50","113.89M","-0.33%"
"16-11-2021","5,586.35","5,629.25","5,687.50","5,568.60","112.99M","-0.67%"
"15-11-2021","5,624.30","5,754.75","5,761.25","5,618.10","127.12M","-1.82%"
"12-11-2021","5,728.70","5,759.60","5,765.75","5,670.00","165.06M","0.84%"
"11-11-2021","5,681.00","5,665.25","5,723.45","5,644.90","127.33M","0.36%"
"10-11-2021","5,660.45","5,739.55","5,754.20","5,626.80","197.27M","-1.76%"
"09-11-2021","5,761.60","5,777.95","5,812.60","5,737.45","172.63M","-0.33%"
"08-11-2021","5,780.45","5,751.10","5,787.30","5,634.95","140.37M","1.45%"
"04-11-2021","5,697.95","5,728.30","5,737.40","5,688.20","21.90M","0.04%"
"03-11-2021","5,695.45","5,671.85","5,714.90","5,647.45","123.15M","0.93%"
"02-11-2021","5,643.15","5,764.65","5,764.75","5,634.95","144.17M","-1.58%"
"01-11-2021","5,733.75","5,648.50","5,746.60","5,616.90","316.52M","3.06%"
"29-10-2021","5,563.40","5,534.05","5,660.50","5,482.30","195.55M","0.34%"
"28-10-2021","5,544.55","5,654.95","5,668.90","5,521.65","234.89M","-3.44%"
"27-10-2021","5,741.90","5,833.20","5,855.55","5,722.55","136.48M","-1.52%"
"26-10-2021","5,830.65","5,702.90","5,846.50","5,694.30","139.48M","2.66%"
"25-10-2021","5,679.65","5,715.25","5,747.50","5,561.65","148.31M","-0.18%"
"22-10-2021","5,690.10","5,865.25","5,877.85","5,645.25","171.85M","-3.04%"
"21-10-2021","5,868.40","6,019.55","6,040.10","5,782.75","179.07M","-1.77%"
"20-10-2021","5,974.00","6,085.90","6,085.90","5,919.05","170.65M","-2.06%"
"19-10-2021","6,099.35","6,312.20","6,312.20","6,061.20","234.93M","-2.46%"
"18-10-2021","6,253.10","6,157.20","6,300.45","6,133.55","489.82M","3.89%"
"14-10-2021","6,019.20","5,978.75","6,079.55","5,954.95","238.65M","1.77%"
"13-10-2021","5,914.65","5,845.60","5,971.75","5,812.30","238.21M","1.46%"
"12-10-2021","5,829.35","5,798.50","5,837.15","5,720.60","154.69M","1.09%"
"11-10-2021","5,766.40","5,718.80","5,806.70","5,707.65","133.18M","1.50%"
"08-10-2021","5,681.45","5,702.35","5,791.65","5,663.85","125.76M","0.38%"
"07-10-2021","5,659.95","5,697.90","5,705.25","5,643.80","109.32M","0.58%"
"06-10-2021","5,627.35","5,825.10","5,859.30","5,606.95","224.41M","-2.98%"
"05-10-2021","5,800.30","5,777.15","5,861.70","5,773.55","217.16M","-0.12%"
"04-10-2021","5,807.35","5,669.70","5,816.10","5,611.80","307.46M","2.99%"
"01-10-2021","5,638.80","5,571.00","5,674.75","5,524.25","182.96M","0.49%"
"30-09-2021","5,611.25","5,686.10","5,733.10","5,596.50","223.35M","-0.88%"
"29-09-2021","5,661.25","5,502.90","5,691.25","5,492.15","297.49M","2.29%"
"28-09-2021","5,534.60","5,522.10","5,587.05","5,497.50","139.86M","0.55%"
"27-09-2021","5,504.45","5,501.40","5,544.80","5,478.85","116.98M","0.11%"
"24-09-2021","5,498.20","5,621.95","5,627.30","5,449.70","150.76M","-2.10%"
"23-09-2021","5,616.05","5,607.70","5,627.05","5,579.50","148.49M","1.65%"
"22-09-2021","5,524.65","5,466.85","5,558.35","5,431.35","189.32M","1.47%"
"21-09-2021","5,444.45","5,321.95","5,453.45","5,268.95","215.77M","2.55%"
"20-09-2021","5,309.00","5,565.20","5,567.05","5,288.15","225.65M","-6.60%"
"17-09-2021","5,683.85","5,836.35","5,841.75","5,615.55","191.34M","-2.38%"
"16-09-2021","5,822.50","5,873.00","5,913.85","5,809.90","110.59M","-0.62%"
"15-09-2021","5,859.05","5,825.75","5,879.90","5,794.00","132.67M","0.84%"
"14-09-2021","5,810.35","5,876.20","5,876.20","5,799.95","106.55M","-0.50%"
"13-09-2021","5,839.30","5,803.60","5,850.75","5,769.10","164.79M","1.29%"
"09-09-2021","5,765.15","5,715.20","5,783.70","5,714.90","104.90M","0.78%"
"08-09-2021","5,720.75","5,716.90","5,763.55","5,685.40","106.20M","0.22%"
"07-09-2021","5,708.35","5,765.80","5,798.80","5,693.60","131.76M","-0.60%"
"06-09-2021","5,742.70","5,757.50","5,788.85","5,682.70","245.67M","0.41%"
"03-09-2021","5,719.35","5,660.75","5,746.40","5,628.65","180.66M","1.17%"
"02-09-2021","5,653.30","5,634.50","5,672.50","5,624.55","127.40M","0.73%"
"01-09-2021","5,612.45","5,737.30","5,739.50","5,595.45","149.10M","-1.79%"
"31-08-2021","5,714.60","5,639.95","5,730.80","5,604.25","216.07M","1.54%"
"30-08-2021","5,628.10","5,544.25","5,646.00","5,542.90","197.52M","2.47%"
"27-08-2021","5,492.70","5,428.10","5,501.95","5,425.50","230.87M","1.63%"
"26-08-2021","5,404.70","5,476.95","5,487.25","5,376.70","195.58M","-1.27%"
"25-08-2021","5,474.05","5,483.40","5,533.00","5,437.05","160.69M","0.54%"
"24-08-2021","5,444.80","5,359.95","5,475.60","5,346.65","231.88M","2.90%"
"23-08-2021","5,291.25","5,410.80","5,430.15","5,171.95","247.08M","-0.84%"
"20-08-2021","5,335.95","5,558.00","5,558.00","5,302.10","260.69M","-6.43%"
"18-08-2021","5,702.60","5,760.15","5,776.75","5,666.10","143.23M","-0.81%"
"17-08-2021","5,749.40","5,878.50","5,907.45","5,706.70","210.71M","-2.30%"
"16-08-2021","5,884.90","5,818.80","5,936.10","5,771.95","159.21M","1.48%"
"13-08-2021","5,799.30","5,742.00","5,832.70","5,669.90","224.48M","0.52%"
"12-08-2021","5,769.25","5,775.95","5,793.20","5,728.60","132.50M","0.36%"
"11-08-2021","5,748.30","5,623.90","5,759.85","5,600.20","260.67M","3.14%"
"10-08-2021","5,573.30","5,737.00","5,756.70","5,540.05","180.29M","-2.77%"
"09-08-2021","5,732.00","5,861.55","5,861.55","5,706.35","232.45M","-1.87%"
"06-08-2021","5,841.35","5,847.10","5,905.30","5,810.80","184.07M","0.12%"
"05-08-2021","5,834.40","5,767.15","5,847.30","5,664.50","214.45M","1.29%"
"04-08-2021","5,759.90","5,800.15","5,880.70","5,727.50","165.70M","-0.32%"
"03-08-2021","5,778.20","5,801.95","5,806.15","5,707.95","139.26M","-0.05%"
"02-08-2021","5,781.30","5,815.65","5,832.35","5,752.70","163.34M","0.19%"
"30-07-2021","5,770.35","5,810.20","5,879.10","5,754.85","283.22M","-0.70%"
"29-07-2021","5,810.75","5,571.90","5,852.45","5,544.75","482.36M","5.02%"
"28-07-2021","5,532.80","5,483.05","5,541.30","5,378.20","212.74M","1.22%"
"27-07-2021","5,465.90","5,432.55","5,499.65","5,405.55","200.77M","1.46%"
"26-07-2021","5,387.40","5,402.60","5,421.90","5,350.00","171.77M","0.63%"
"23-07-2021","5,353.80","5,384.85","5,408.55","5,341.50","190.75M","0.09%"
"22-07-2021","5,348.95","5,260.95","5,369.20","5,257.75","156.51M","2.99%"
"20-07-2021","5,193.65","5,302.85","5,305.70","5,148.60","149.51M","-2.34%"
"19-07-2021","5,317.85","5,334.50","5,412.05","5,278.55","221.10M","-1.36%"
"16-07-2021","5,391.30","5,362.10","5,396.80","5,350.50","179.19M","1.05%"
"15-07-2021","5,335.40","5,300.55","5,358.10","5,285.45","120.60M","0.67%"
"14-07-2021","5,299.95","5,319.85","5,331.55","5,283.55","119.84M","0.08%"
"13-07-2021","5,295.60","5,298.70","5,319.25","5,267.65","130.88M","0.63%"
"12-07-2021","5,262.55","5,313.50","5,336.85","5,235.90","132.84M","-0.21%"
"09-07-2021","5,273.60","5,176.05","5,283.95","5,169.00","147.38M","1.99%"
"08-07-2021","5,170.50","5,285.85","5,294.50","5,144.50","181.28M","-2.19%"
"07-07-2021","5,286.45","5,163.65","5,300.60","5,124.50","266.33M","2.20%"
"06-07-2021","5,172.70","5,194.20","5,225.75","5,153.15","188.03M","-0.33%"
"05-07-2021","5,189.60","5,159.15","5,200.95","5,134.05","176.92M","1.16%"
"02-07-2021","5,130.05","5,220.40","5,230.20","5,114.95","140.37M","-1.49%"
"01-07-2021","5,207.40","5,234.55","5,255.40","5,194.75","114.88M","-0.16%"
"30-06-2021","5,215.80","5,256.95","5,301.30","5,204.00","153.43M","-0.20%"
"29-06-2021","5,226.05","5,293.80","5,308.95","5,212.05","221.08M","-1.22%"
"28-06-2021","5,290.80","5,253.05","5,316.95","5,206.85","335.78M","1.28%"
"25-06-2021","5,223.95","5,147.40","5,250.30","5,140.90","223.24M","2.61%"
"24-06-2021","5,090.90","5,082.15","5,125.85","5,059.00","130.15M","0.57%"
"23-06-2021","5,061.80","5,156.75","5,175.65","5,053.75","168.10M","-1.13%"
"22-06-2021","5,119.40","5,150.05","5,176.65","5,104.60","171.28M","0.28%"
"21-06-2021","5,105.20","4,969.00","5,119.50","4,925.80","197.60M","1.12%"
"18-06-2021","5,048.65","5,086.75","5,098.85","4,858.80","331.88M","-0.91%"
"17-06-2021","5,095.10","5,140.00","5,216.35","5,062.70","200.28M","-2.32%"
"16-06-2021","5,216.20","5,338.15","5,382.25","5,195.70","208.84M","-2.85%"
"15-06-2021","5,368.95","5,397.55","5,412.75","5,356.15","180.56M","-0.05%"
"14-06-2021","5,371.60","5,369.75","5,392.50","5,200.25","281.33M","-0.65%"
"11-06-2021","5,406.80","5,308.15","5,421.35","5,262.65","363.83M","2.69%"
"10-06-2021","5,265.20","5,247.70","5,306.60","5,244.70","156.07M","1.07%"
"09-06-2021","5,209.45","5,276.35","5,306.75","5,173.45","192.00M","-0.94%"
"08-06-2021","5,258.90","5,327.30","5,327.30","5,189.90","149.66M","-1.06%"
"07-06-2021","5,315.50","5,379.10","5,421.50","5,305.70","186.41M","-0.44%"
"04-06-2021","5,339.15","5,259.45","5,360.75","5,235.50","149.66M","1.35%"
"03-06-2021","5,268.05","5,275.50","5,322.40","5,234.65","132.27M","0.66%"
"02-06-2021","5,233.30","5,126.20","5,252.75","5,124.30","127.72M","2.18%"
"01-06-2021","5,121.65","5,181.85","5,186.45","5,034.65","220.32M","-0.78%"
"31-05-2021","5,161.80","5,081.10","5,176.70","5,035.10","210.79M","2.10%"
"28-05-2021","5,055.75","5,145.70","5,188.55","5,032.50","217.86M","0.25%"
"27-05-2021","5,043.30","5,017.15","5,095.25","4,987.30","232.24M","0.77%"
"26-05-2021","5,004.75","5,062.05","5,070.70","4,987.25","200.35M","-1.86%"
"25-05-2021","5,099.40","5,117.55","5,187.75","5,089.80","243.91M","0.61%"
"24-05-2021","5,068.60","5,098.45","5,098.45","5,004.30","262.73M","-0.60%"
"21-05-2021","5,099.15","5,119.45","5,147.85","5,090.20","149.30M","0.43%"
"20-05-2021","5,077.35","5,154.25","5,164.50","5,040.20","259.52M","-3.21%"
"19-05-2021","5,245.95","5,279.45","5,318.90","5,218.65","187.61M","-0.92%"
"18-05-2021","5,294.40","5,305.30","5,365.65","5,231.90","278.50M","1.66%"
"17-05-2021","5,207.75","5,117.95","5,222.45","5,036.25","287.45M","2.29%"
