"Date","Price","Open","High","Low","Vol.","Change %"
"09-06-2022","26,287.70","25,928.85","26,329.55","25,897.10","107.69M","1.20%"
"08-06-2022","25,976.25","26,140.65","26,284.50","25,863.10","113.30M","-0.48%"
"07-06-2022","26,101.90","25,831.95","26,198.25","25,734.35","134.04M","1.05%"
"06-06-2022","25,830.35","25,964.40","26,045.00","25,717.85","95.32M","-0.20%"
"03-06-2022","25,882.40","26,153.15","26,288.80","25,835.85","88.80M","-0.33%"
"02-06-2022","25,968.65","25,383.55","26,012.60","25,312.30","104.68M","2.01%"
"01-06-2022","25,456.45","25,520.90","25,691.40","25,317.60","100.48M","-0.72%"
"31-05-2022","25,641.10","25,839.70","26,009.15","25,491.60","325.53M","-1.08%"
"30-05-2022","25,921.10","25,753.50","25,994.65","25,671.15","108.73M","1.60%"
"27-05-2022","25,511.85","26,032.60","26,047.85","25,362.10","117.71M","-0.97%"
"26-05-2022","25,760.45","25,914.45","25,973.35","25,120.85","123.17M","-0.07%"
"25-05-2022","25,778.00","26,044.00","26,105.80","25,587.95","95.09M","-0.18%"
"24-05-2022","25,824.20","26,143.30","26,288.75","25,696.80","95.01M","-0.87%"
"23-05-2022","26,052.00","26,619.55","26,767.60","26,006.25","99.17M","-1.44%"
"20-05-2022","26,433.50","26,285.80","26,517.95","26,110.70","91.53M","2.30%"
"19-05-2022","25,839.75","25,754.35","25,938.60","25,669.60","89.99M","-1.81%"
"18-05-2022","26,314.90","26,540.25","26,686.95","26,261.30","137.95M","-0.53%"
"17-05-2022","26,455.85","25,885.50","26,523.45","25,730.90","116.35M","3.11%"
"16-05-2022","25,657.40","25,482.25","25,825.15","25,218.20","79.60M","1.22%"
"13-05-2022","25,347.65","26,048.70","26,239.10","25,155.45","116.20M","-1.44%"
"12-05-2022","25,719.15","26,427.40","26,581.95","25,590.85","127.17M","-2.82%"
"11-05-2022","26,464.70","26,596.05","27,229.45","26,102.90","110.04M","-0.44%"
"10-05-2022","26,581.35","27,425.35","27,700.35","26,482.05","133.82M","-3.59%"
"09-05-2022","27,570.25","27,968.85","28,097.20","27,480.05","161.48M","-2.71%"
"06-05-2022","28,339.00","27,901.60","28,442.35","27,783.80","110.41M","0.19%"
"05-05-2022","28,284.90","28,538.35","28,655.90","28,114.25","126.01M","0.30%"
"04-05-2022","28,201.40","28,634.35","28,743.30","28,016.00","124.67M","-1.30%"
"02-05-2022","28,573.65","28,342.70","28,612.25","28,271.75","93.00M","-0.07%"
"29-04-2022","28,594.15","29,302.70","29,304.05","28,424.40","112.75M","-1.56%"
"28-04-2022","29,046.10","28,939.30","29,168.30","28,651.85","115.45M","1.82%"
"27-04-2022","28,527.60","28,840.70","28,987.05","28,471.15","111.26M","-1.30%"
"26-04-2022","28,902.60","28,468.45","29,015.15","28,353.80","97.26M","2.65%"
"25-04-2022","28,155.10","28,562.30","28,651.75","28,015.60","105.33M","-2.50%"
"22-04-2022","28,877.65","28,891.35","29,172.30","28,814.15","95.46M","-0.51%"
"21-04-2022","29,026.00","28,965.10","29,086.20","28,774.00","134.87M","1.17%"
"20-04-2022","28,690.70","28,737.20","28,957.50","28,537.90","137.74M","0.88%"
"19-04-2022","28,440.85","28,710.75","29,080.75","28,046.40","190.49M","0.06%"
"18-04-2022","28,423.20","28,109.30","28,524.85","27,850.25","248.45M","0.81%"
"13-04-2022","28,193.70","28,388.05","28,543.35","28,056.25","116.39M","0.48%"
"12-04-2022","28,059.05","28,384.65","28,706.35","27,910.60","135.90M","-0.62%"
"11-04-2022","28,235.25","27,672.80","28,440.20","27,624.50","119.20M","2.63%"
"08-04-2022","27,512.70","27,229.15","27,594.75","27,150.70","132.25M","1.88%"
"07-04-2022","27,005.15","27,403.85","27,813.35","26,926.70","264.38M","-1.70%"
"06-04-2022","27,472.05","27,035.65","27,571.65","27,023.80","342.23M","1.18%"
"05-04-2022","27,150.65","26,966.60","27,237.30","26,871.30","183.76M","1.15%"
"04-04-2022","26,841.00","26,493.10","26,895.90","26,432.05","114.12M","1.46%"
"01-04-2022","26,454.50","25,921.10","26,540.85","25,893.90","155.71M","2.45%"
"31-03-2022","25,822.00","25,822.05","25,955.00","25,718.35","130.16M","-0.13%"
"30-03-2022","25,856.20","25,959.55","26,236.35","25,689.05","313.61M","-0.13%"
"29-03-2022","25,889.95","26,128.90","26,128.90","25,852.75","77.80M","-0.38%"
"28-03-2022","25,989.30","25,965.40","26,023.20","25,716.15","96.84M","0.60%"
"25-03-2022","25,833.55","25,849.80","25,917.90","25,710.25","81.92M","0.17%"
"24-03-2022","25,789.10","25,485.70","25,815.90","25,478.95","103.37M","0.86%"
"23-03-2022","25,569.75","25,431.85","25,689.95","25,431.85","105.68M","0.83%"
"22-03-2022","25,359.50","25,014.65","25,408.00","24,991.15","126.89M","1.70%"
"21-03-2022","24,936.65","25,274.35","25,355.75","24,893.50","99.17M","-1.45%"
"17-03-2022","25,304.80","25,020.20","25,383.80","24,884.90","188.40M","2.10%"
"16-03-2022","24,783.80","24,598.55","24,810.90","24,520.55","88.55M","1.79%"
"15-03-2022","24,347.95","24,886.60","24,918.90","24,205.00","121.95M","-2.18%"
"14-03-2022","24,889.80","24,960.45","25,040.80","24,716.30","92.99M","-0.46%"
"11-03-2022","25,004.30","24,760.80","25,043.05","24,722.70","107.59M","0.76%"
"10-03-2022","24,816.65","24,755.20","24,913.30","24,578.80","175.14M","1.46%"
"09-03-2022","24,459.10","24,513.70","24,636.60","24,339.90","154.11M","0.95%"
"08-03-2022","24,229.00","24,190.85","24,580.15","23,804.30","222.07M","0.09%"
"07-03-2022","24,207.60","24,156.40","24,336.60","23,961.00","253.54M","-1.16%"
"04-03-2022","24,491.35","24,871.50","24,977.00","24,443.75","129.57M","-1.91%"
"03-03-2022","24,968.25","24,826.15","25,027.60","24,788.05","156.18M","1.83%"
"02-03-2022","24,520.65","24,061.05","24,636.45","23,975.70","165.75M","1.27%"
"28-02-2022","24,212.10","23,403.80","24,255.55","23,342.80","159.16M","2.63%"
"25-02-2022","23,590.60","23,254.65","23,644.95","23,245.25","129.26M","2.89%"
"24-02-2022","22,928.10","23,513.75","23,679.10","22,831.10","163.09M","-5.12%"
"23-02-2022","24,164.75","24,306.60","24,477.30","24,116.25","83.13M","-0.01%"
"22-02-2022","24,166.35","23,696.25","24,242.70","23,644.30","115.99M","-0.03%"
"21-02-2022","24,174.40","24,470.75","24,489.80","24,119.20","78.82M","-1.49%"
"18-02-2022","24,540.70","24,755.50","24,937.10","24,495.40","66.28M","-0.88%"
"17-02-2022","24,757.95","24,568.15","24,870.85","24,501.50","94.13M","1.50%"
"16-02-2022","24,392.95","24,417.10","24,621.70","24,311.45","106.79M","0.12%"
"15-02-2022","24,363.80","23,980.70","24,401.55","23,608.25","120.91M","1.94%"
"14-02-2022","23,899.80","24,211.20","24,333.60","23,819.65","129.59M","-2.65%"
"11-02-2022","24,549.70","24,591.20","24,703.40","24,455.30","111.44M","-0.55%"
"10-02-2022","24,685.55","24,599.15","24,738.35","24,528.25","147.59M","0.70%"
"09-02-2022","24,514.35","24,579.90","24,638.20","24,451.55","95.97M","0.05%"
"08-02-2022","24,500.90","24,920.25","24,982.35","24,340.25","148.41M","-1.31%"
"07-02-2022","24,825.00","24,817.35","25,003.60","24,665.15","87.64M","0.51%"
"04-02-2022","24,699.15","24,774.90","24,868.40","24,621.45","105.58M","-0.12%"
"03-02-2022","24,728.95","24,944.95","25,032.60","24,678.90","88.43M","-1.08%"
"02-02-2022","24,998.95","25,069.10","25,138.75","24,918.75","83.76M","0.44%"
"01-02-2022","24,888.45","25,180.35","25,261.10","24,622.50","165.39M","-0.38%"
"31-01-2022","24,983.95","24,993.25","25,210.65","24,901.15","123.23M","1.24%"
"28-01-2022","24,677.00","24,873.10","25,079.10","24,618.90","145.85M","0.49%"
"27-01-2022","24,557.00","24,512.20","24,744.80","24,367.65","138.36M","-0.64%"
"25-01-2022","24,716.40","24,062.95","24,800.55","23,857.90","118.82M","1.19%"
"24-01-2022","24,425.25","25,098.95","25,285.85","24,231.00","135.56M","-2.52%"
"21-01-2022","25,055.85","25,113.60","25,289.05","24,774.50","108.85M","-0.85%"
"20-01-2022","25,270.10","25,241.95","25,339.65","25,049.80","106.04M","-0.09%"
"19-01-2022","25,293.95","25,136.20","25,330.10","24,997.60","145.50M","0.95%"
"18-01-2022","25,054.95","25,266.60","25,418.90","24,987.85","89.22M","-0.51%"
"17-01-2022","25,184.50","24,891.35","25,236.50","24,875.85","101.74M","1.27%"
"14-01-2022","24,867.85","24,754.45","24,902.50","24,652.25","101.09M","0.20%"
"13-01-2022","24,817.55","24,629.90","24,847.10","24,505.55","114.16M","1.23%"
"12-01-2022","24,515.80","24,211.00","24,565.30","24,118.90","98.17M","2.14%"
"11-01-2022","24,003.30","23,777.50","24,051.45","23,706.00","82.34M","1.23%"
"10-01-2022","23,712.35","23,647.25","23,749.80","23,517.80","75.54M","0.57%"
"07-01-2022","23,577.70","23,477.10","23,641.75","23,379.00","110.64M","0.89%"
"06-01-2022","23,370.60","23,419.00","23,421.25","23,148.00","79.98M","-0.63%"
"05-01-2022","23,518.00","23,333.35","23,548.25","23,274.95","92.52M","0.63%"
"04-01-2022","23,370.35","22,962.80","23,417.25","22,924.65","117.61M","2.28%"
"03-01-2022","22,849.25","22,657.85","22,892.75","22,630.30","54.48M","0.96%"
"31-12-2021","22,631.95","22,531.00","22,692.85","22,501.00","54.20M","0.65%"
"30-12-2021","22,485.40","22,698.45","22,726.05","22,406.85","161.92M","-1.14%"
"29-12-2021","22,745.35","22,770.20","22,881.90","22,657.70","65.49M","-0.31%"
"28-12-2021","22,816.60","22,696.20","22,854.30","22,665.65","65.49M","1.13%"
"27-12-2021","22,561.45","22,591.35","22,640.60","22,464.75","47.93M","-0.12%"
"24-12-2021","22,588.85","22,907.95","22,956.60","22,514.25","67.10M","-1.23%"
"23-12-2021","22,869.65","22,698.75","22,910.40","22,661.60","75.33M","1.28%"
"22-12-2021","22,580.30","22,424.55","22,616.60","22,327.85","76.30M","1.14%"
"21-12-2021","22,325.70","22,319.30","22,487.70","22,184.90","93.73M","1.16%"
"20-12-2021","22,070.45","22,498.35","22,540.85","21,841.95","140.05M","-3.01%"
"17-12-2021","22,755.75","23,124.85","23,193.95","22,663.30","132.05M","-1.81%"
"16-12-2021","23,175.15","23,411.25","23,412.00","23,121.75","107.20M","-0.05%"
"15-12-2021","23,185.70","23,385.95","23,510.00","23,138.45","82.73M","-0.75%"
"14-12-2021","23,361.40","23,093.95","23,398.45","23,092.30","119.99M","0.79%"
"13-12-2021","23,177.35","23,640.00","23,804.00","23,114.05","115.01M","-1.08%"
"10-12-2021","23,429.95","23,340.15","23,463.50","23,285.80","76.70M","0.09%"
"09-12-2021","23,408.30","23,450.35","23,510.65","23,325.30","79.63M","0.19%"
"08-12-2021","23,362.80","23,252.00","23,464.25","23,243.45","88.41M","0.82%"
"07-12-2021","23,172.50","23,060.45","23,238.95","23,012.90","87.91M","1.19%"
"06-12-2021","22,900.50","23,319.25","23,354.20","22,863.75","99.72M","-1.54%"
"03-12-2021","23,258.35","23,543.65","23,665.30","23,206.65","150.84M","-0.99%"
"02-12-2021","23,491.60","23,172.55","23,541.85","23,110.95","159.87M","1.65%"
"01-12-2021","23,110.80","22,817.95","23,169.55","22,718.75","153.19M","1.26%"
"30-11-2021","22,823.45","23,070.45","23,429.35","22,709.95","354.34M","-0.99%"
"29-11-2021","23,052.15","23,207.75","23,371.80","22,829.55","171.12M","-1.27%"
"26-11-2021","23,349.40","23,869.25","23,942.10","23,254.80","163.44M","-3.59%"
"25-11-2021","24,218.25","23,744.05","24,298.65","23,587.60","131.91M","2.40%"
"24-11-2021","23,650.05","23,646.60","23,967.15","23,580.10","157.60M","0.27%"
"23-11-2021","23,586.95","22,914.50","23,622.50","22,849.60","148.33M","2.03%"
"22-11-2021","23,118.30","23,713.80","23,754.95","22,973.55","155.22M","-2.84%"
"18-11-2021","23,794.35","23,842.40","23,898.95","23,554.60","146.92M","-0.18%"
"17-11-2021","23,837.90","23,880.45","24,082.45","23,774.20","120.18M","-0.45%"
"16-11-2021","23,944.65","24,298.35","24,308.90","23,856.10","106.30M","-1.34%"
"15-11-2021","24,268.85","24,359.05","24,453.45","24,160.50","120.20M","0.25%"
"12-11-2021","24,209.30","24,076.20","24,245.35","23,962.50","93.66M","1.32%"
"11-11-2021","23,894.75","23,908.15","24,005.55","23,803.60","116.51M","-0.61%"
"10-11-2021","24,041.30","23,932.65","24,093.25","23,836.60","116.68M","0.15%"
"09-11-2021","24,004.30","23,963.70","24,062.85","23,853.10","171.19M","0.27%"
"08-11-2021","23,938.80","23,827.25","23,975.00","23,564.80","152.40M","1.50%"
"04-11-2021","23,584.05","23,648.35","23,723.65","23,551.30","23.66M","0.40%"
"03-11-2021","23,489.45","23,440.75","23,609.20","23,284.75","131.22M","0.29%"
"02-11-2021","23,421.70","23,618.75","23,707.55","23,394.45","177.06M","-0.35%"
"01-11-2021","23,504.50","23,415.80","23,573.10","23,176.10","133.98M","1.16%"
"29-10-2021","23,236.10","23,381.15","23,633.60","22,974.35","222.56M","-1.46%"
"28-10-2021","23,580.85","24,029.50","24,161.35","23,512.40","145.59M","-2.50%"
"27-10-2021","24,184.85","24,402.05","24,474.10","24,091.90","151.99M","-0.77%"
"26-10-2021","24,372.45","24,247.40","24,439.10","24,204.30","196.03M","0.88%"
"25-10-2021","24,160.20","24,524.25","24,540.65","23,933.25","179.18M","-0.50%"
"22-10-2021","24,280.50","24,381.05","24,509.40","24,094.65","159.68M","-0.11%"
"21-10-2021","24,306.40","24,649.25","24,682.90","24,162.85","202.55M","-0.31%"
"20-10-2021","24,381.85","24,790.00","24,798.15","24,257.20","300.97M","-1.63%"
"19-10-2021","24,785.65","25,334.25","25,343.50","24,704.15","315.98M","-1.44%"
"18-10-2021","25,148.70","25,010.75","25,293.95","24,894.85","393.41M","1.54%"
"14-10-2021","24,766.35","24,730.60","24,826.45","24,658.55","223.25M","0.66%"
"13-10-2021","24,604.40","24,367.95","24,743.00","24,296.10","396.89M","1.39%"
"12-10-2021","24,265.95","24,230.45","24,321.60","23,987.75","170.03M","0.43%"
"11-10-2021","24,161.55","24,132.25","24,334.40","24,105.85","197.28M","1.08%"
"08-10-2021","23,902.30","23,948.35","24,028.55","23,721.65","122.14M","0.41%"
"07-10-2021","23,804.40","24,187.75","24,187.75","23,779.80","186.89M","-0.39%"
"06-10-2021","23,898.00","24,210.45","24,405.15","23,828.30","298.96M","-0.45%"
"05-10-2021","24,006.15","23,451.80","24,031.70","23,429.55","391.08M","2.88%"
"04-10-2021","23,334.60","23,222.05","23,382.80","23,054.10","201.19M","1.45%"
"01-10-2021","23,000.20","22,827.70","23,136.70","22,764.25","235.04M","0.62%"
"30-09-2021","22,858.55","22,920.90","22,956.30","22,678.85","235.60M","-0.03%"
"29-09-2021","22,864.55","22,441.30","22,914.25","22,313.55","380.10M","1.85%"
"28-09-2021","22,449.35","22,111.45","22,528.90","22,060.55","225.25M","2.01%"
"27-09-2021","22,006.05","21,841.00","22,034.15","21,758.15","113.23M","1.33%"
"24-09-2021","21,716.45","21,979.85","21,993.65","21,664.90","119.22M","-0.81%"
"23-09-2021","21,893.25","21,634.10","21,934.65","21,622.30","123.41M","1.83%"
"22-09-2021","21,499.25","21,394.30","21,576.30","21,369.90","89.94M","0.82%"
"21-09-2021","21,324.50","21,213.50","21,403.95","21,126.35","129.12M","0.52%"
"20-09-2021","21,213.45","21,236.05","21,442.70","21,115.30","100.74M","-1.08%"
"17-09-2021","21,444.65","21,768.85","21,785.30","21,300.95","179.28M","-1.02%"
"16-09-2021","21,665.25","21,440.50","21,694.50","21,329.95","131.70M","1.47%"
"15-09-2021","21,350.65","21,068.40","21,396.95","21,065.95","228.77M","1.50%"
"14-09-2021","21,034.90","21,040.60","21,179.15","20,983.35","109.47M","0.22%"
"13-09-2021","20,988.60","21,200.65","21,200.65","20,893.55","73.56M","-0.76%"
"09-09-2021","21,148.35","21,008.45","21,186.10","20,959.55","89.36M","0.68%"
"08-09-2021","21,004.70","20,871.20","21,036.60","20,795.65","88.00M","0.34%"
"07-09-2021","20,934.50","21,055.75","21,094.45","20,830.75","71.52M","-0.35%"
"06-09-2021","21,008.55","21,104.10","21,242.90","20,943.20","86.43M","0.36%"
"03-09-2021","20,934.00","20,592.50","20,958.75","20,560.15","117.79M","2.29%"
"02-09-2021","20,466.00","20,270.05","20,508.75","20,267.10","87.04M","0.54%"
"01-09-2021","20,356.55","20,421.05","20,476.55","20,323.05","95.37M","0.33%"
"31-08-2021","20,289.70","20,273.25","20,340.80","20,122.90","147.66M","0.23%"
"30-08-2021","20,243.65","20,036.15","20,271.20","19,977.75","95.88M","1.51%"
"27-08-2021","19,942.45","19,914.60","19,966.65","19,753.65","68.96M","0.39%"
"26-08-2021","19,865.05","19,847.55","19,904.10","19,729.05","83.93M","0.55%"
"25-08-2021","19,757.25","19,625.15","19,797.55","19,592.55","87.04M","1.00%"
"24-08-2021","19,562.50","19,425.95","19,604.35","19,393.70","107.81M","1.19%"
"23-08-2021","19,332.15","19,518.50","19,518.50","19,132.50","91.38M","-0.09%"
"20-08-2021","19,348.70","19,436.30","19,561.15","19,285.20","117.67M","-1.71%"
"18-08-2021","19,685.00","19,803.70","19,834.55","19,609.90","87.96M","-0.19%"
"17-08-2021","19,722.45","19,803.05","19,871.35","19,584.15","98.69M","-0.32%"
"16-08-2021","19,786.05","19,703.90","19,888.20","19,601.75","107.83M","0.55%"
"13-08-2021","19,677.05","19,590.75","19,692.10","19,567.70","98.08M","0.40%"
"12-08-2021","19,599.05","19,415.65","19,629.90","19,384.75","138.71M","1.02%"
"11-08-2021","19,400.75","19,199.75","19,440.35","19,091.50","113.34M","1.38%"
"10-08-2021","19,135.75","19,319.25","19,370.05","19,000.60","102.58M","-0.71%"
"09-08-2021","19,272.75","19,458.55","19,458.55","19,187.45","124.21M","-0.72%"
"06-08-2021","19,411.80","19,463.70","19,636.45","19,362.55","155.90M","-0.11%"
"05-08-2021","19,432.45","19,417.75","19,483.55","19,228.85","119.92M","0.14%"
"04-08-2021","19,405.20","19,463.45","19,577.00","19,356.30","108.60M","0.10%"
"03-08-2021","19,385.30","19,360.05","19,436.80","19,232.05","135.37M","0.81%"
"02-08-2021","19,229.15","19,045.90","19,252.45","18,982.05","168.75M","1.56%"
"30-07-2021","18,934.15","19,029.75","19,166.95","18,902.85","141.70M","-0.22%"
"29-07-2021","18,975.35","19,101.30","19,134.00","18,928.20","96.82M","-0.19%"
"28-07-2021","19,011.75","19,159.75","19,162.50","18,803.30","79.86M","-0.55%"
"27-07-2021","19,116.15","19,320.00","19,353.70","19,070.90","64.39M","-0.95%"
"26-07-2021","19,300.10","19,491.50","19,496.55","19,273.45","63.87M","-1.04%"
"23-07-2021","19,503.80","19,673.95","19,686.30","19,465.30","64.96M","-0.49%"
"22-07-2021","19,600.05","19,447.60","19,632.55","19,279.90","84.10M","1.50%"
"20-07-2021","19,309.95","19,445.20","19,467.55","19,235.45","121.28M","-1.06%"
"19-07-2021","19,517.30","19,506.90","19,660.35","19,428.75","144.59M","-0.26%"
"16-07-2021","19,567.90","19,484.70","19,589.35","19,424.25","89.37M","0.68%"
"15-07-2021","19,436.50","19,545.00","19,560.30","19,397.55","96.94M","-0.45%"
"14-07-2021","19,524.75","19,602.95","19,681.20","19,454.85","73.36M","-0.23%"
"13-07-2021","19,570.60","19,583.00","19,658.30","19,516.10","96.33M","0.53%"
"12-07-2021","19,467.30","19,548.05","19,619.10","19,436.45","74.68M","-0.17%"
"09-07-2021","19,501.20","19,558.80","19,579.60","19,420.25","71.44M","-0.49%"
"08-07-2021","19,597.45","19,718.10","19,751.95","19,516.75","103.82M","-0.49%"
"07-07-2021","19,693.80","19,692.10","19,742.65","19,521.40","87.15M","-0.16%"
"06-07-2021","19,726.05","19,712.40","19,889.90","19,691.00","113.82M","-0.32%"
"05-07-2021","19,789.65","19,694.20","19,814.20","19,678.60","122.39M","0.54%"
"02-07-2021","19,684.10","19,653.05","19,740.65","19,636.55","97.08M","-0.12%"
"01-07-2021","19,708.55","19,870.40","19,894.15","19,680.70","88.93M","-0.57%"
"30-06-2021","19,822.40","19,905.50","19,990.35","19,774.00","114.53M","-0.13%"
"29-06-2021","19,849.15","19,883.10","19,980.70","19,757.85","163.07M","-0.05%"
"28-06-2021","19,858.50","20,097.30","20,101.30","19,827.35","97.10M","-0.51%"
"25-06-2021","19,961.05","20,108.90","20,110.55","19,891.20","122.34M","-0.59%"
"24-06-2021","20,078.95","20,319.85","20,353.30","20,019.30","141.69M","-1.35%"
"23-06-2021","20,353.55","20,656.25","20,656.25","20,306.40","97.34M","-0.67%"
"22-06-2021","20,491.00","20,582.10","20,715.85","20,450.65","124.22M","0.25%"
"21-06-2021","20,439.50","19,937.40","20,469.90","19,913.55","150.18M","1.37%"
"18-06-2021","20,164.20","20,569.75","20,587.40","19,939.05","295.22M","-1.95%"
"17-06-2021","20,564.50","20,582.65","20,772.10","20,380.30","159.54M","-1.01%"
"16-06-2021","20,773.35","20,848.40","20,926.20","20,689.00","198.96M","-0.61%"
"15-06-2021","20,900.10","21,022.95","21,066.10","20,851.75","137.69M","-0.01%"
"14-06-2021","20,902.70","20,755.35","20,983.75","20,407.15","177.61M","0.51%"
"11-06-2021","20,797.20","20,826.75","20,972.90","20,647.50","167.26M","0.41%"
"10-06-2021","20,712.80","20,866.40","20,894.75","20,662.25","245.19M","0.21%"
"09-06-2021","20,669.20","20,884.45","21,061.10","20,518.65","547.09M","-0.37%"
